frame_index,time_ns,NMP_CORE_mean_CA_distance_A,LID_CORE_mean_CA_distance_A
125,25.0,25.529299361400938,31.56820871773409
126,25.2,25.338026065649164,32.02362638829112
127,25.4,25.57865116990285,30.630305763718585
128,25.6,25.326957492019194,29.85915993486374
129,25.8,25.481952087561087,31.015136547249817
130,26.0,25.503911773134167,31.364312018411223
131,26.2,25.43712387331266,31.66038674161335
132,26.4,25.475151512552145,30.882302293621375
133,26.6,25.412910896355505,30.740799753912267
134,26.8,25.565937837010388,30.35126205752275
135,27.0,25.27678586840416,32.523045924894866
136,27.2,25.18664499114696,31.926268607281482
137,27.4,25.765640967840348,32.2016137801283
138,27.6,25.318704824253913,32.25628209368801
139,27.8,25.437008488052836,32.274676654519986
140,28.0,25.5360012460356,32.34417765793709
141,28.2,25.50646219093602,30.73508535534184
142,28.4,25.52040244631127,32.25411992560578
143,28.6,25.662002602056795,31.92320511994523
144,28.8,25.39054453759392,32.83407160126359
145,29.0,25.41325311274479,32.6219698218847
146,29.2,25.221629614200914,31.81028772864395
147,29.4,25.545530053749626,30.85529464259738
148,29.6,25.509064930776557,30.957348534973825
149,29.8,25.70311393673521,31.44512238328554
150,30.0,25.52302910020072,30.46217560488504
151,30.2,25.427075141401904,30.571361497920396
152,30.4,25.44222787106289,30.727200815004
153,30.6,25.59618337498567,31.331417237044878
154,30.8,25.38573294535611,31.146745579957383
155,31.0,25.427788251090277,31.552616448425315
156,31.2,25.574235476600265,30.691760064948717
157,31.4,25.08923699314228,31.147739551381566
158,31.6,25.923651749141705,32.50196279300858
159,31.8,25.447110196074867,31.79004121535419
160,32.0,25.387024504999403,31.749072568746353
161,32.2,25.33916403810413,31.125944297659643
162,32.4,25.376291578472763,31.52626929250626
163,32.6,25.59819035682648,30.421415486859377
164,32.8,25.725522907273376,31.859410528377083
165,33.0,25.64594425190807,31.0381115578357
166,33.2,25.66979365716654,31.16570483683815
167,33.4,25.595900757020335,30.813719547906178
168,33.6,26.0717653241258,31.32815549806123
169,33.8,25.98880961074381,31.316930956400522
170,34.0,25.922103753376774,31.260605127245213
171,34.2,25.5435355692616,29.70864482443468
172,34.4,25.984581671906465,30.306067280125287
173,34.6,25.66826735221495,29.775432728211598
174,34.8,25.978168036944172,29.981340734976097
175,35.0,26.338389215447705,29.395644336742816
176,35.2,25.875230296513347,29.3763142868028
177,35.4,25.939876085105297,29.898490350058836
178,35.6,25.864868594326254,29.87256176776911
179,35.8,25.999275332357755,29.93519439599076
180,36.0,25.913561997129683,30.58532255140316
181,36.2,25.658758843194548,29.55048861498708
182,36.4,25.71316953831267,29.721979288613177
183,36.6,25.90654410869256,30.059595958911444
184,36.8,25.73739872844707,30.707532788944395
185,37.0,25.090061436961573,31.317713461068497
186,37.2,25.656826128068513,31.631021791965107
187,37.4,25.270482637717272,31.764184729423754
188,37.6,25.620884577696003,31.775980669889464
189,37.8,25.273642065509833,32.001564015891226
190,38.0,25.446968532061046,33.60532082625016
191,38.2,25.529603195596607,32.73293520598423
192,38.4,25.384189347533717,31.993773814147545
193,38.6,25.42817419725717,31.338620907495283
194,38.8,25.36886834852177,32.14368808574039
195,39.0,25.728580241919655,31.464170810586143
196,39.2,25.343947684455674,31.78869171707586
197,39.4,25.490527953572133,31.443101069562108
198,39.6,25.482918992631348,32.05454044284976
199,39.8,25.54717373247782,32.86447690296908
200,40.0,25.43602661761825,31.169667379294626
201,40.2,25.11929324262156,31.054187824936935
202,40.4,25.39537483500762,29.72666679993398
203,40.6,25.324970237244344,29.110603824963036
204,40.8,25.417506496830857,30.041833026984147
205,41.0,25.772947564522607,29.888774012509202
206,41.2,25.816227681277606,31.31157757801438
207,41.4,25.439637524384967,30.808669864263635
208,41.6,25.72880620566306,29.62682309096912
209,41.8,25.591290952456152,30.206176306387494
210,42.0,25.234858698108532,29.447644171141512
211,42.2,25.21830086632946,29.532586754832952
212,42.4,25.463768917598536,30.250839242195408
213,42.6,25.48306284939831,30.22272092660613
214,42.8,25.64291586031795,31.571009447645462
215,43.0,25.673790880690596,31.126973996323148
216,43.2,25.61867467946536,31.567319259103684
217,43.4,26.08676804889804,30.982072211723008
218,43.6,25.403170526516902,31.730741964419263
219,43.8,25.596307656132133,31.187171450242055
220,44.0,25.415910897295383,30.532381404797263
221,44.2,25.513982080062338,29.13663278808742
222,44.4,25.722409005624968,29.212349642621394
223,44.6,25.55388916767681,29.460046839210534
224,44.8,25.70555370923444,30.151829950883315
225,45.0,26.026210216036144,30.206811415134787
226,45.2,25.743528112207,30.0781894044062
227,45.4,25.931613423332443,29.531607112397534
228,45.6,25.5502762834935,30.072580775358738
229,45.8,25.606562710860857,29.87900470870641
230,46.0,25.72048341096507,29.932969410349525
231,46.2,25.7026431980429,30.04236880729117
232,46.4,25.90347156026138,29.994779585081115
233,46.6,25.723593873211197,29.607974525621792
234,46.8,26.01987103731063,29.64541386366199
235,47.0,25.810435453486715,30.1982608838443
236,47.2,25.878359146665318,29.424185301471745
237,47.4,26.01008826613636,30.507615217072203
238,47.6,26.02588168280774,30.65446044736481
239,47.8,26.160283609912693,30.56128587432772
240,48.0,25.446887448095488,30.931071479808775
241,48.2,25.44887610857537,29.643816940657878
242,48.4,25.524150387281985,30.059829637923904
243,48.6,25.691108832893683,30.09758798820114
244,48.8,25.817314241165338,30.054557344967133
245,49.0,25.75525677998498,30.65758741458503
246,49.2,25.725224136444886,29.949929712595303
247,49.4,25.883786612480908,29.935639594740056
248,49.6,25.619074348230054,30.23121560046183
249,49.8,25.724940611591816,30.588297076668393
250,50.0,25.786886226801574,30.6467022379688
251,50.2,25.869319476001632,30.66179357805396
252,50.4,25.91134179740657,31.10846341266998
253,50.6,25.814083784196594,31.103908562619676
254,50.8,25.233423379990562,31.23404075102611
255,51.0,25.7697218474613,30.593889303175747
256,51.2,25.474614819635825,30.37584260854321
257,51.4,25.430028953395375,30.620635672490785
258,51.6,25.818359164383622,30.444006056228606
259,51.8,25.397605970261825,30.867317667852177
260,52.0,25.575339678473252,31.67902237600978
261,52.2,25.394361979172427,30.648677637236187
262,52.4,24.956589903718164,30.084230810962396
263,52.6,25.044407955599475,30.63267290999152
264,52.8,25.01614778504122,30.678528481595297
265,53.0,25.174371554972833,30.531968231590017
266,53.2,25.16130482719105,30.65372951167059
267,53.4,25.287202485386192,30.515573181434267
268,53.6,25.87716769920709,29.927893547032912
269,53.8,25.608377109299397,30.04130953584991
270,54.0,25.32695936511534,29.695102493265495
271,54.2,25.130037793314333,30.346501577411253
272,54.4,25.281303670115978,29.821794856837045
273,54.6,25.414263042959544,31.42370340842557
274,54.8,25.33771313725198,30.668492840634954
275,55.0,25.640938602770447,30.850910148879542
276,55.2,25.814305301451522,30.887335320385425
277,55.4,25.37199295952284,31.14920514856938
278,55.6,25.47752738800037,30.722100827774405
279,55.8,25.36391958666631,29.92963689820376
280,56.0,25.262560042458347,30.540946152064443
281,56.2,25.354705926882335,30.471490430284327
282,56.4,24.991933768215358,31.136472305486635
283,56.6,25.52439148047958,31.199503849359655
284,56.8,24.99193059379318,30.41740739132561
285,57.0,24.74777626702606,30.888058691856312
286,57.2,25.13853922871238,31.282901405925653
287,57.4,24.79207782258452,30.830666409838297
288,57.6,25.126801826070178,31.410522177428703
289,57.8,24.90708111054029,30.200270255790283
290,58.0,24.84618605954209,30.327694956860284
291,58.2,24.980379975848027,30.079370232173517
292,58.4,25.24782351051551,30.22909128604675
293,58.6,24.921767403726918,30.733532707184285
294,58.8,25.15242377904019,30.391801500545114
295,59.0,25.10194577435653,31.31172888154592
296,59.2,25.56493526756381,30.198288848843013
297,59.4,25.205634449009093,31.459186163461833
298,59.6,25.51176937677929,31.08402182591804
299,59.8,25.86305607957293,32.19027632477724
300,60.0,25.623165736281383,30.68720575277077
301,60.2,25.99187070592335,30.239962182237907
302,60.4,25.45004672819624,30.191589366595807
303,60.6,25.06417790355727,30.20918643326252
304,60.8,25.277432133995028,29.863835699994812
305,61.0,25.29897123745995,30.143367354571104
306,61.2,25.63931437269255,30.581427915294192
307,61.4,25.437608159577916,30.657215979159634
308,61.6,25.57211356185025,30.127805942149724
309,61.8,25.501820368339462,30.193075503683556
310,62.0,25.557224025809244,31.330851021327472
311,62.2,25.390428024918535,30.15919607767618
312,62.4,25.86924131763725,30.161271849710666
313,62.6,25.343682105551956,30.413489556002332
314,62.8,25.754879979302412,31.98816872763628
315,63.0,25.925175887476037,30.923839911699694
316,63.2,25.682544368210745,30.569127939283796
317,63.4,26.183706414293958,30.317825753519465
318,63.6,26.126443310074656,30.66498675557254
319,63.8,26.1233834905813,30.752571779532296
320,64.0,26.265536445903237,30.718987173621162
321,64.2,26.164615252194146,31.49874054609872
322,64.4,26.287416147882965,31.234246596274946
323,64.6,25.868185010285067,30.1760012729457
324,64.8,26.03756353614476,29.78302265668309
325,65.0,25.713920812914942,31.031997787498963
326,65.2,26.124493548249877,30.702731183077002
327,65.4,25.959192203325593,30.516276211262042
328,65.6,25.851396603413164,30.95367868427298
329,65.8,26.1402572607889,30.648804436964443
330,66.0,25.98568435076106,31.107155175908844
331,66.2,26.107615740316277,30.493663471937097
332,66.4,25.44462935347294,30.70631602145193
333,66.6,25.326684416213514,30.469968723411025
334,66.8,25.341074027023705,31.100987165859618
335,67.0,25.104581207111526,31.37622446065624
336,67.2,25.341563943113762,30.163650791467816
337,67.4,25.416140033733754,30.568385141418144
338,67.6,25.6606535620207,30.584247685497004
339,67.8,25.75925348657843,32.01622921502106
340,68.0,25.910411007171195,31.501280931595705
341,68.2,26.03748905820885,31.498856270022287
342,68.4,26.286497751400752,30.893788032307675
343,68.6,25.77341512059031,31.355675624751292
344,68.8,26.220352364774204,31.80620142834513
345,69.0,25.826994386619766,31.16700951454736
346,69.2,26.125924479206216,30.99784494763323
347,69.4,26.130836776490554,30.9770362242879
348,69.6,25.710381566346094,31.56376910037458
349,69.8,25.76182157628206,31.15018437089241
350,70.0,25.710587535643057,31.43446283899032
351,70.2,26.072267148455587,31.125741959833892
352,70.4,25.677557563087543,31.38391219869039
353,70.6,25.54125080072753,30.70010625748481
354,70.8,26.049545929694798,31.753424067296443
355,71.0,25.890943501347287,31.6325628090394
356,71.2,25.83933829174271,30.639658956073777
357,71.4,25.835619343849114,30.642021472536825
358,71.6,26.115959076100722,29.97806786161927
359,71.8,25.960098057403847,30.095059829151293
360,72.0,25.938793071979916,30.596027760311177
361,72.2,26.134802539318972,29.406116991808073
362,72.4,25.919853856629683,29.542941034573364
363,72.6,26.10994013445077,29.085771325554738
364,72.8,26.164181852213453,29.914436982587784
365,73.0,25.979117366235446,29.448225385333686
366,73.2,25.950796503812604,29.609657565753007
367,73.4,26.117201112502745,29.77991830516176
368,73.6,25.881925764276488,31.048049462005043
369,73.8,25.896827195696375,29.486717806971548
370,74.0,25.82153365055968,31.5232141563152
371,74.2,25.812505289080338,31.99145990047434
372,74.4,26.22806395787658,30.993254062987493
373,74.6,25.83744880801037,30.783062749876073
374,74.8,26.016322612150315,31.02188047353792
375,75.0,25.881400604132487,31.34032421604626
376,75.2,25.800651317092154,31.254665829969515
377,75.4,26.1195444383273,30.953937249936665
378,75.6,25.77768793668438,31.126444045170278
379,75.8,25.726353641744662,30.638671345045022
380,76.0,25.59841600391944,32.12368393017538
381,76.2,25.900165425369632,32.00145330843336
382,76.4,26.029957644800042,32.6712473095616
383,76.6,25.66864070653145,33.2934793460503
384,76.8,25.675014758595132,32.066526139658826
385,77.0,25.76321796163385,33.21860818292683
386,77.2,26.285631979005068,32.57916998070227
387,77.4,25.681014313960418,31.354299301761937
388,77.6,25.49476018338456,32.725791813687295
389,77.8,25.580991581476784,31.618938634200354
390,78.0,25.74642235585064,31.383329367615723
391,78.2,25.725866969730056,32.41683030869622
392,78.4,26.28087857819794,31.227339378695277
393,78.6,26.06722952753612,30.706269775236002
394,78.8,25.95612695819899,31.13511151803831
395,79.0,25.62708012399012,31.002318432273334
396,79.2,26.058574058038364,31.09631293827279
397,79.4,25.711272516609203,31.050155863216062
398,79.6,26.182763370251354,29.12283940326179
399,79.8,26.022909584929767,29.541741954920447
400,80.0,25.78767525867968,29.445797066056112
401,80.2,25.758941595101334,30.587177923158862
402,80.4,25.769333709271507,31.30356356824647
403,80.6,25.968083279407097,30.331043429894326
404,80.8,26.171041536811376,30.074814895044174
405,81.0,25.65347758777,29.654682250456762
406,81.2,25.74454108871396,30.156068581382964
407,81.4,25.972066579135213,29.962640611963216
408,81.6,25.902576074577393,29.497960632542046
409,81.8,25.65416412721691,30.74482638489885
410,82.0,25.843778734414204,29.797870210213578
411,82.2,25.559452929951405,30.11522793629622
412,82.4,25.61972344204464,29.49623813429448
413,82.6,25.709165413969732,30.607331493221647
414,82.8,25.6545404357892,29.873238843727194
415,83.0,25.730743492029088,30.122553281885377
416,83.2,25.517010748391687,28.806078391056833
417,83.4,25.689192893323057,29.0388917096822
418,83.6,25.74746275059935,29.385375760662438
419,83.8,25.823111036585367,29.881622569146874
420,84.0,26.144943528317466,29.12239048647267
421,84.2,25.61981602591162,28.823098109326587
422,84.4,25.817931759177178,29.228716999816214
423,84.6,25.843913541108986,28.833789266704116
424,84.8,26.01641903552181,29.30885907169735
425,85.0,25.914130545698097,29.298549597064845
426,85.2,25.663293043265647,29.333596075752293
427,85.4,25.797235197169403,29.687037623649285
428,85.6,25.374629633140454,28.85004907315725
429,85.8,26.28878998110893,30.363138390921012
430,86.0,25.869627139756016,28.48877767411812
431,86.2,26.325617918555828,29.470959357431223
432,86.4,25.935093671828422,29.974182248650095
433,86.6,25.56918752992858,29.9579516766664
434,86.8,26.095522042218814,28.806528143635678
435,87.0,26.15668277046392,29.989199708575416
436,87.2,25.686939348999314,29.61572660808705
437,87.4,25.651921161783026,31.47011318816141
438,87.6,25.7805676365079,30.450073132683425
439,87.8,25.78328162091354,30.006217710199852
440,88.0,25.637092128766575,29.316582231272257
441,88.2,25.629872839875123,29.815988005033947
442,88.4,25.833727697754142,29.709526474274945
443,88.6,25.93209739837297,28.99323438346167
444,88.8,25.7977684274681,28.544922632936757
445,89.0,25.615691423122072,28.900250218270546
446,89.2,25.727169469186787,27.89541591351312
447,89.4,25.686986905174578,28.747968314214194
448,89.6,25.662562711566935,28.536579955297942
449,89.8,25.93806836948776,28.98916101739457
450,90.0,25.87757057836478,30.974707341488145
451,90.2,25.31504970107242,30.65694115448845
452,90.4,25.35652678088184,29.801510416941813
453,90.6,25.847564608829966,31.683388366107675
454,90.8,25.641227752329474,31.26495368344209
455,91.0,25.885102607960462,30.57911905737708
456,91.2,25.888271343516372,29.8215904209107
457,91.4,25.852654717899423,28.418770830833125
458,91.6,25.89885316275973,28.727453989301253
459,91.8,25.79655822615271,31.07485048881872
460,92.0,26.068564776983933,29.895542500523725
461,92.2,25.802907964852785,29.220951337995867
462,92.4,25.756128624796983,29.058446254046597
463,92.6,25.515259212569063,30.29833382430083
464,92.8,25.80645204713422,30.5530365974749
465,93.0,25.665844183365312,30.029549367102867
466,93.2,26.599784471065497,29.275219299453582
467,93.4,26.02801231495166,29.601713127463274
468,93.6,25.935294334587986,29.35682539027189
469,93.8,25.99439583520287,30.03979117536863
470,94.0,26.28779925435789,29.92511564319123
471,94.2,25.94376554690595,31.514073531553
472,94.4,25.850144872686,32.26793650662629
473,94.6,26.330079277622104,30.50269361566683
474,94.8,25.635337937410284,30.48309428379541
475,95.0,25.848360180549456,29.94351723124739
476,95.2,26.02177408874506,29.62487132765452
477,95.4,25.965479760951776,30.198511049761063
478,95.6,25.94959824192282,29.057088139386202
479,95.8,25.5666172021354,28.5299112877136
480,96.0,25.61329284002781,29.252031958655458
481,96.2,25.655480740414202,29.999027377521404
482,96.4,25.934054140740624,29.621228131033575
483,96.6,25.620367637557212,28.552267130285216
484,96.8,25.625929759052088,29.78985206450513
485,97.0,25.743461016291445,29.268088669003482
486,97.2,26.061393789513872,29.50231435366989
487,97.4,26.383387768365733,29.859123377016278
488,97.6,26.029143494431956,29.855587024298615
489,97.8,25.931895490244653,30.21187566034203
490,98.0,26.380139354877276,30.08438826261236
491,98.2,26.1482051932527,30.10464716170597
492,98.4,26.49993450473618,30.911326032066782
493,98.6,26.087125281361637,32.46453324673473
494,98.8,26.198651646065834,30.94088425720488
495,99.0,26.770593177270456,31.974039307332013
496,99.2,26.08325167563794,31.82245871123613
497,99.4,26.066968320899818,31.08423896692162
498,99.6,26.251836955021783,32.41461874875273
499,99.8,25.824068238330256,31.366342959409764
500,100.0,26.661346863739364,31.955093753100055
501,100.2,26.76568100104368,31.082320622708213
502,100.4,26.742917885114235,32.21931914802089
503,100.6,26.594145950195884,31.179712308701923
504,100.8,26.15796895023519,30.451612021226527
505,101.0,26.4001379760098,30.79474318174674
506,101.2,26.2860442509609,29.478272841261546
507,101.4,25.896413205444173,30.025398660365926
508,101.6,26.297252338246103,29.2513896697321
509,101.8,26.80762318809451,30.44231354477394
510,102.0,26.670875353904346,32.99319794961725
511,102.2,26.821898803939945,31.2307467969788
512,102.4,26.449350618339807,29.824320245924856
513,102.6,26.273676713873833,29.85672883055907
514,102.8,26.138071893944876,31.036853472456745
515,103.0,26.13702830725606,31.199267838224134
516,103.2,26.291618853595953,31.582798323756407
517,103.4,26.177877953032954,31.534891243236107
518,103.6,25.940506892433817,31.345302173281983
519,103.8,25.539908655474058,31.55944255257846
520,104.0,25.657439916328833,30.707357567844827
521,104.2,25.696346400878127,32.06092436742776
522,104.4,26.128518575403206,31.323793811281966
523,104.6,26.546860317764683,32.20668843828585
524,104.8,26.616349843123288,32.12259043135336
525,105.0,26.205846637967767,30.228117787757316
526,105.2,26.39465859502824,31.878012409490427
527,105.4,26.129961686765952,31.21739513979208
528,105.6,25.365561794778998,31.682786341218822
529,105.8,25.611035311011396,31.53063250350411
530,106.0,25.659784474619062,30.624210763059835
531,106.2,25.383457010844015,31.363377533577484
532,106.4,25.372860408216322,30.946310956006776
533,106.6,25.520625200499282,31.735799643556973
534,106.8,25.135665071325548,31.85354260677374
535,107.0,25.541428324212408,31.625177049725313
536,107.2,25.49633633321117,30.08654041883531
537,107.4,25.871303173262017,31.01812980365907
538,107.6,25.94152056652429,29.919510992891087
539,107.8,26.00924586942732,29.71707235992389
540,108.0,25.509931714617956,29.634813236187316
541,108.2,25.416185227513214,30.099103153629457
542,108.4,25.492466316917593,29.95187012405787
543,108.6,25.145921973750777,28.85754926889301
544,108.8,25.562874704289293,29.438066288578824
545,109.0,25.64389970602243,29.12191459603484
546,109.2,25.72901011230161,30.286965040921437
547,109.4,25.76523104848701,30.86132588411639
548,109.6,25.559986432660402,29.52112654487053
549,109.8,25.436298552541455,30.11426221389246
550,110.0,25.950586580531503,30.38488489010231
551,110.2,25.82767832821224,31.625502290191633
552,110.4,26.213730427407143,31.58490586604484
553,110.6,25.583484263516738,30.099829534601
554,110.8,26.53907773502988,29.849712682132925
555,111.0,26.055391842992154,31.041681323954172
556,111.2,25.896495554287576,30.441919524454132
557,111.4,25.939292463343044,30.016508468481433
558,111.6,26.04003780527871,29.908453580422226
559,111.8,25.681616297680186,29.510135440119974
560,112.0,25.85298607139042,30.43823821530314
561,112.2,26.474835101124143,29.949339412710007
562,112.4,25.927907225143706,30.4691081092779
563,112.6,26.022570639627986,29.692629011923298
564,112.8,26.055107037171663,30.19933460727806
565,113.0,26.34852518121531,30.57086878684101
566,113.2,25.841309715156502,31.46040756478794
567,113.4,26.37491981290898,32.297609297511116
568,113.6,26.06355903277181,31.644558450810752
569,113.8,26.210199866863746,31.086413127231072
570,114.0,26.18450432485547,30.820654844394838
571,114.2,26.353940286522892,30.691310550974467
572,114.4,26.281463381046553,30.97128094817673
573,114.6,26.58764772255473,29.52162907763211
574,114.8,26.082067140417557,31.24462120397617
575,115.0,26.263773087548625,30.12174483154841
576,115.2,26.305220855539567,30.846796637090105
577,115.4,26.122897591963337,31.02115502748134
578,115.6,26.146903290083152,30.251781919279132
579,115.8,26.523921864924166,31.037399896006285
580,116.0,26.029034389785316,31.40477399871444
581,116.2,25.927535618092673,30.86405266676665
582,116.4,25.276467791936327,30.841669276126634
583,116.6,25.637273900252847,29.70881644987211
584,116.8,25.548948001813553,30.271935155599653
585,117.0,25.596853365384757,30.372829275589254
586,117.2,25.38391304130645,30.34015562098166
587,117.4,25.98451848005199,30.51856717457199
588,117.6,26.040676434724727,29.674072744931564
589,117.8,26.561019025570424,29.923017526887367
590,118.0,26.029521688815848,30.020824415877502
591,118.2,26.07632656412905,30.458842043085813
592,118.4,26.15834965301705,30.335794987014523
593,118.6,25.91685472884394,30.48331504489538
594,118.8,25.695620027689053,30.66685800829223
595,119.0,25.816565104493385,29.699041252293398
596,119.2,26.540437413989963,29.990694520196183
597,119.4,26.59807093396509,30.49201078925407
598,119.6,26.604821040711197,30.5225539200927
599,119.8,26.655333000208262,30.672552414100352
600,120.0,26.275813028462835,30.649026739941235
601,120.2,27.104477408737978,29.861366798164724
602,120.4,26.610414668463264,30.396636152098036
603,120.6,26.779443709875007,30.029194437383353
604,120.8,27.00038910867472,29.37810035091761
605,121.0,26.835768292151208,30.288554182074744
606,121.2,26.247643955808147,29.485444149813883
607,121.4,26.430352425979926,30.219510923337566
608,121.6,26.205685890274424,29.884022229944108
609,121.8,26.095386305361735,30.10198845988686
610,122.0,26.330317606125654,29.981638567582454
611,122.2,26.570690617217526,30.72839062468726
612,122.4,26.4854627685594,31.944753939000442
613,122.6,26.82313858323851,30.420860041894926
614,122.8,26.733173785488706,30.342937108039592
615,123.0,26.523606680767003,29.564774011132236
616,123.2,26.43390289485584,30.0325388870173
617,123.4,26.418199845865672,30.982127441921662
618,123.6,26.05378677341367,30.05635943178774
619,123.8,26.033514738368197,30.22405269091643
620,124.0,26.512797397245784,29.626051796625145
621,124.2,25.970149548290735,29.040262767042897
622,124.4,25.912442280812616,29.483193025367864
623,124.6,26.160335497224946,30.67614891283624
624,124.8,26.266886641163204,29.720419718765474
625,125.0,26.469265322342935,30.158570704067085
626,125.2,26.080611161735916,29.193640127883782
627,125.4,26.517815448999194,31.035805916444286
628,125.6,26.241465332666294,31.615443981232993
629,125.8,26.39415980332086,30.631035267375733
