frame_index	time_ns	NMP_CORE_mean_CA_distance_A	LID_CORE_mean_CA_distance_A
632	126.4	27.506579328145428	35.026683318892914
633	126.6	26.53844523719946	34.903226682815244
634	126.8	26.648401051254282	36.01791097055781
635	127.0	26.948275505368397	35.39718083742662
636	127.2	26.511998285163948	33.99405758137741
637	127.4	26.729680822945273	34.56480103318584
638	127.6	26.519539488238134	35.04503257640502
639	127.8	26.469844932092357	34.88386694655891
640	128.0	26.411054315167938	35.158986801645455
641	128.2	27.072993410955373	34.426150079496566
642	128.4	26.47893047445996	33.615600440378564
643	128.6	26.190013139023282	33.20306011714393
644	128.8	26.14990981364607	33.86438107263904
645	129.0	26.596194015051076	32.78232216207022
646	129.2	26.05759469540736	34.48945598316645
647	129.4	26.205400930223032	33.747949963091784
648	129.6	26.416187668185014	33.44387529107049
649	129.8	26.84400767543084	33.330520240267305
650	130.0	26.337293716665375	34.13739554762813
651	130.2	26.452414808866063	33.47491544632442
652	130.4	26.521371088712485	34.50512856576311
653	130.6	26.78858011759128	32.40966582113005
654	130.8	27.901931015081303	33.04875477290673
655	131.0	26.267032516329532	32.53524547952961
656	131.2	26.802812429459962	34.45360663687315
657	131.4	26.518226400190176	34.096183460067564
658	131.6	27.49587666994887	35.255929926716746
659	131.8	27.14093329109609	35.575590970757915
660	132.0	27.122065292053062	33.221765256725625
661	132.2	26.5129173155664	33.92433709970099
662	132.4	27.40579808254266	32.87970835822545
663	132.6	27.2823374830154	33.20203060349657
664	132.8	27.642846255787198	32.2483474416378
665	133.0	26.606627635150794	33.22255608100898
666	133.2	26.51269036767075	33.81741644303578
667	133.4	26.52837234087976	33.53403367836268
668	133.6	26.386558474227662	34.887551871205694
669	133.8	26.33503855317745	32.73765458688112
670	134.0	26.414833809750316	33.71206595585063
671	134.2	26.834110837716093	34.22018943944974
672	134.4	27.046423230180054	35.90257645513861
673	134.6	27.043914528408532	35.895465300017094
674	134.8	27.17984277872758	34.10720378675388
675	135.0	26.962729138337707	35.16061400526726
676	135.2	27.470914453556688	35.29451486203608
677	135.4	27.115885120102707	34.87121562888249
678	135.6	26.79285867334897	34.940932363692056
679	135.8	26.538807790453426	36.51331020052941
680	136.0	26.357903985241478	35.97768158826605
681	136.2	26.78833192041525	35.81629291128399
682	136.4	26.718960836019257	36.77556170469479
683	136.6	27.037048576356856	36.024875491921456
684	136.8	26.419679399153825	33.69951787637741
685	137.0	26.95977716633478	35.54882996857327
686	137.2	26.931937566517107	36.07687271816151
687	137.4	26.937583688592813	36.29459219778303
688	137.6	27.5889795206552	33.57860365544103
689	137.8	26.680267038520476	33.97434659375603
690	138.0	26.96688558120592	34.87374709571072
691	138.2	26.997380869043102	35.360501483636696
692	138.4	26.88299570372945	34.758770395704566
693	138.6	26.503885098382355	35.39405726017971
694	138.8	26.119377179846516	37.235774223123876
695	139.0	26.521545769948748	33.3974689708252
696	139.2	26.252414513066835	34.946024734731985
697	139.4	26.30629401435889	34.31843510420264
698	139.6	26.679984937495693	35.61438619133761
699	139.8	26.91290001827088	36.09612764417733
700	140.0	26.18834153410458	33.93438414651
701	140.2	26.193931395002615	33.477398423241254
702	140.4	26.711561589671543	32.27764045557089
703	140.6	26.58924573819466	32.915099074379775
704	140.8	27.268672492884967	32.919804683070346
705	141.0	27.13884419424578	34.15194336015906
706	141.2	26.842474483789314	33.5683715695959
707	141.4	26.53144294463746	32.5009963191141
708	141.6	26.26205886385354	31.45514720997343
709	141.8	26.16374821206169	33.49703871803204
710	142.0	26.537772873954196	35.40714624933415
711	142.2	26.326835949639417	34.887556828288616
712	142.4	26.607553842583854	35.365961392515224
713	142.6	26.61551104857972	34.35255208427758
714	142.8	26.12829490158537	34.4766705079239
715	143.0	26.290344826452053	35.417082893196294
716	143.2	26.596041810007545	34.47220099287138
717	143.4	26.823968699182707	34.7676025417752
718	143.6	26.342872407085924	34.54596093281573
719	143.8	26.054866930240312	33.85997954906296
720	144.0	26.416246462396447	32.88079466924611
721	144.2	25.964637432112482	32.394953078149626
722	144.4	26.32382706864117	32.40538687920023
723	144.6	26.229028525965674	32.96778455067699
724	144.8	26.489878318441495	33.47587389044158
725	145.0	26.45324990033567	32.965505809783856
726	145.2	26.77128629195477	34.586475710265105
727	145.4	26.52983285048688	34.6465364265511
728	145.6	26.504241348536993	33.121254439466774
729	145.8	26.239659728874052	33.5962915274624
730	146.0	26.646693241589123	32.767021099616045
731	146.2	26.026927358747823	32.644588582717255
732	146.4	26.40656460670783	33.02852697233676
733	146.6	26.538323776993423	32.50111180665309
734	146.8	26.410978756421503	32.22198991729349
735	147.0	26.269691725606208	33.647263661474376
736	147.2	26.215331917361926	33.42435881262523
737	147.4	26.812103163489997	33.85088438692215
738	147.6	26.15615654702536	32.82067010978061
739	147.8	26.15969836969373	32.82468518633171
740	148.0	26.610717592187495	32.66227050052311
741	148.2	26.729947090346396	32.25683648041568
742	148.4	27.085836155959726	32.09864462234597
743	148.6	26.798447572617643	33.166716424566125
744	148.8	26.253192960814058	33.50123339195004
745	149.0	27.225693907594383	32.07119236284079
746	149.2	26.278393519881792	32.418002383153826
747	149.4	26.221200433829566	33.8189926231495
748	149.6	26.500923740664465	33.63318835471195
749	149.8	26.414071209837623	33.29215659043336
750	150.0	26.397941562680757	31.668233026131805
751	150.2	26.274420954815845	32.35743363469959
752	150.4	26.079957525555102	33.47400941459042
753	150.6	26.137223244951922	33.45786260432237
754	150.8	27.190756493997007	32.96000249508886
755	151.0	26.912645421773416	32.31960418473696
756	151.2	26.57682920699563	32.379954865970745
757	151.4	27.18924792442493	32.07376762497118
758	151.6	27.296268248264266	33.367246855030466
759	151.8	27.178967922571896	32.46751817685117
760	152.0	26.628889002294645	32.833442266017656
761	152.2	26.480517749126935	32.31334687307565
762	152.4	26.705971378060433	33.349778884139695
763	152.6	26.426715595888204	33.44197304635107
764	152.8	27.176082009568074	32.99242975107877
765	153.0	26.74148009995933	34.87158627515359
766	153.2	26.342771283138784	34.92712652869526
767	153.4	26.52354677765417	31.21417906487666
768	153.6	26.841018664355968	33.34405077960005
769	153.8	26.851484938152694	33.28115378450568
770	154.0	26.355480312638115	35.23554920479855
771	154.2	26.642599907595145	35.90687503408181
772	154.4	26.484405994995434	34.10687960965398
773	154.6	26.78811792879641	32.60083611790035
774	154.8	26.441035266638924	32.332032341498376
775	155.0	26.533168607282875	33.1441702088775
776	155.2	26.044757110908193	35.51187478413874
777	155.4	26.82897049975165	35.36021753269723
778	155.6	26.63073459142636	34.630200181798
779	155.8	26.92915264447647	32.95909431515075
780	156.0	26.586485531004204	33.39326392319556
781	156.2	26.823090615761135	33.146992188280855
782	156.4	26.474656598892192	33.30717932840113
783	156.6	26.650262335920633	34.039718728681734
784	156.8	26.27408416263492	32.180718534444274
785	157.0	26.4865659604303	32.2892654522735
786	157.2	26.540767869110244	30.73824762366431
787	157.4	27.023766655186915	32.21180684920609
788	157.6	27.553731909043933	32.91452712528107
789	157.8	27.009836086962093	33.06526855527762
790	158.0	25.764479843244636	32.24595839639507
791	158.2	26.317007472969742	31.63857999087417
792	158.4	27.016600902792394	31.698380659577722
793	158.6	26.787016955863827	31.580326103755652
794	158.8	26.681928342875597	31.746873216789485
795	159.0	26.741351028020024	31.554185559257043
796	159.2	26.68884434222289	31.58900247075888
797	159.4	26.809074619479553	31.24158688293249
798	159.6	26.597516352306325	31.042660500653703
799	159.8	26.33699868714776	31.792141475543996
800	160.0	26.86446808845327	32.19387566408921
801	160.2	26.655724339779816	32.195979148521616
802	160.4	26.527727633011203	33.524996438628726
803	160.6	26.490212949601236	34.341493767411215
804	160.8	26.295751518431615	33.97000982014314
805	161.0	26.743137890095895	35.27860781852356
806	161.2	26.278222529321177	34.413116139672745
807	161.4	26.548645544189423	33.03609390434794
808	161.6	26.740161732252975	34.59085781837006
809	161.8	26.58731261540306	35.158721499025646
810	162.0	27.425928712334667	35.54073207863336
811	162.2	27.16191529413039	36.12473090002201
812	162.4	27.40772357109517	36.503559573586195
813	162.6	26.814410606654633	35.93682985063146
814	162.8	27.371238191460407	35.89291828350224
815	163.0	26.8046207303872	33.32548921591647
816	163.2	27.083517795948087	33.64523708631626
817	163.4	26.95974167165125	33.04045455756643
818	163.6	27.71210262898271	33.353049429834485
819	163.8	27.19063711031303	32.396901067355905
820	164.0	26.97971385066672	31.445109687036812
821	164.2	27.132201769075554	33.74027136444478
822	164.4	27.046819624959767	34.02912568060919
823	164.6	26.916786504702305	33.554553476361235
824	164.8	27.109544405141644	34.09290701165226
825	165.0	27.10697818855854	35.931941117828124
826	165.2	27.022334026042014	35.425928501597014
827	165.4	27.42691219929369	34.12955828013354
828	165.6	27.270151594513724	34.5967650290422
829	165.8	27.21579140511982	34.136998873987665
830	166.0	27.460035180475383	34.50967765579233
831	166.2	27.445446048291707	35.47507787537311
832	166.4	27.489412073509683	35.53580995945653
833	166.6	27.38873286513229	33.01191255937039
834	166.8	26.965568375236035	33.45857262715242
835	167.0	26.90264022102285	35.1526657461633
836	167.2	27.15110831861649	34.51587389413808
837	167.4	26.556158913326257	34.81918884783431
838	167.6	27.06483569510571	34.658154132079844
839	167.8	27.14098931323977	35.40520118797797
840	168.0	26.765418815986912	34.107009705108396
841	168.2	26.6515818356938	35.166081978902376
842	168.4	26.530580471045827	34.51358472616098
843	168.6	26.697164507417913	31.407593098685773
844	168.8	26.799925588264845	31.886247797201236
845	169.0	27.12544995558582	31.768111967311647
846	169.2	26.475792806062742	31.46335360462406
847	169.4	27.03369148746928	31.61605677594271
848	169.6	27.249995934177004	32.39875657479611
849	169.8	26.92059165469962	32.16289625294163
850	170.0	26.66690757528398	33.6757865452586
851	170.2	26.474161575333774	32.61067145706262
852	170.4	26.847271156162865	33.481779292688785
853	170.6	27.096275681463577	33.26349036248857
854	170.8	27.024622668444362	32.2211681282137
855	171.0	26.78195861802767	33.3405521435802
856	171.2	26.80043072940785	32.9418407705609
857	171.4	26.481718552114703	32.89623935829765
858	171.6	27.06170484014334	32.19180028472718
859	171.8	27.069641209240366	32.287826616602885
860	172.0	26.687684479636307	31.536859129148997
861	172.2	26.405322839187328	33.25536370249503
862	172.4	26.71008433076891	33.443144806898324
863	172.6	26.703701697412072	32.99798102544028
864	172.8	27.109632048030996	32.77486894794078
865	173.0	27.584834070610544	32.88128114394055
866	173.2	27.879287124582085	33.074873194209694
867	173.4	27.254531474034913	32.3082406734727
868	173.6	27.155993761963494	32.333296260668064
869	173.8	27.204616874942065	34.66936413788127
870	174.0	27.53926130972495	32.94964347341205
871	174.2	27.251002253840216	32.622638784576274
872	174.4	27.150642006331363	33.08874724298462
873	174.6	27.32626276690678	33.56412504628915
874	174.8	27.300370720531657	34.06269868410714
875	175.0	27.260910685813656	33.88969174372392
876	175.2	27.328809204940093	34.32385406920557
877	175.4	27.117903527587146	35.20524465369267
878	175.6	26.71199697782497	34.224020164180175
879	175.8	27.058671313947656	35.27312720151007
880	176.0	27.205253661581583	35.48856150119276
881	176.2	26.355334019827524	34.670043881931385
882	176.4	27.043036901370296	32.72623578816657
883	176.6	26.90717190352465	32.65985184261788
884	176.8	26.74871679644417	33.23441736018515
885	177.0	26.7036489079001	32.22868202588266
886	177.2	26.503807414361596	35.35971024441646
887	177.4	26.72066229652046	33.43225456589405
888	177.6	26.34438814325385	31.829907636250862
889	177.8	26.260342327505967	31.93072408647098
890	178.0	26.327413253812512	33.20690340826799
891	178.2	26.518392929284975	33.73227481856652
892	178.4	26.361942112822103	33.13363856544401
893	178.6	26.55132586602941	33.19905106815924
894	178.8	26.611351446138077	35.02652414923268
895	179.0	26.250769461961962	33.30849336014163
896	179.2	26.290883871929886	33.19059023872448
897	179.4	26.213033171753114	33.01463870230221
898	179.6	26.341432410706194	33.973319122003645
899	179.8	26.290591578653526	35.471224445528
900	180.0	27.138804052152235	33.89628567094933
901	180.2	26.96390639978226	36.48877745297547
902	180.4	26.555066499092508	34.652768618428425
903	180.6	26.56554525238032	35.89926628514406
904	180.8	26.133213394207043	34.475218812998094
905	181.0	26.510834507812604	35.65961981481685
906	181.2	26.290712212017972	33.27233613152437
907	181.4	26.425957594201357	33.22948391000173
908	181.6	26.157797508480503	34.41367373453832
909	181.8	26.244215572195372	35.67505789330507
910	182.0	26.361279493585382	35.85159189399671
911	182.2	26.319887057807655	34.149714045582954
912	182.4	26.535592610283114	32.97656160272769
913	182.6	26.91709400188571	35.04274936499496
914	182.8	26.919454685278563	34.586022423794454
915	183.0	27.11862441059458	33.848739870824936
916	183.2	26.34400484690701	33.227112444953704
917	183.4	27.219771831629313	33.78637318921964
918	183.6	27.07186013136697	34.32603368399242
919	183.8	27.161880428235673	35.32981011121205
920	184.0	27.331501626088777	34.10834419526582
921	184.2	27.0555585008715	33.88650994167815
922	184.4	26.841871239089265	33.953794584280395
923	184.6	27.20501787874878	34.70205774815427
924	184.8	27.07761613677148	35.195957876857975
925	185.0	27.108287871927942	34.39613255969149
926	185.2	26.915090275504316	33.5874729572179
927	185.4	26.49378134955954	34.56842150947169
928	185.6	26.76074475372442	34.196126103567295
929	185.8	26.33928758207664	34.17580730024836
930	186.0	26.468885165066787	35.09530714181015
931	186.2	26.377621667075395	32.73804826194862
932	186.4	26.546148726610976	34.20923229478127
933	186.6	27.145992522579963	32.62464385558316
934	186.8	26.459982714428442	32.83358835150019
935	187.0	26.594247275292975	32.588754872306005
936	187.2	26.834481818923575	33.174362339693985
937	187.4	26.723382011490237	33.895272825464204
938	187.6	26.298629497410477	32.55433765159537
939	187.8	26.49095516761477	31.65934189291618
940	188.0	26.397884110076312	30.804803839600865
941	188.2	26.088190475841017	32.10433041393384
942	188.4	26.232985339256516	34.33773950070393
943	188.6	26.28746275414762	33.82627260533077
944	188.8	26.578014081446078	34.18316903615817
945	189.0	26.114323208209232	33.40300390510189
946	189.2	26.217287636992012	32.54886418468252
947	189.4	26.097510913101555	33.602605162195424
948	189.6	26.40418994228598	35.14934055784367
949	189.8	26.816166112567068	32.92726384491238
950	190.0	26.283127301916537	30.99556047152024
951	190.2	26.223165205814585	31.844578087621155
952	190.4	26.63268065410689	30.90089105523665
953	190.6	26.366705454873287	34.25309220086669
954	190.8	26.60707472928409	32.9558841316665
955	191.0	26.50522545699545	33.406537344049745
956	191.2	27.32976071450157	32.5410015953927
957	191.4	26.630739897631614	34.196825608991816
958	191.6	26.72271383493966	33.99992359672061
959	191.8	26.810857602845342	35.02390420784917
960	192.0	26.40975798050959	34.14565331550695
961	192.2	26.448213445230042	35.22095432620536
962	192.4	26.784150156177912	35.87536318193676
963	192.6	26.700283128129094	33.88837973141123
964	192.8	26.61194954919455	33.27300054732711
965	193.0	26.324085262230682	33.08571366634975
966	193.2	26.810953871153874	32.418305673659226
967	193.4	27.052309189527005	32.36405562078248
968	193.6	26.58633647525056	32.33749324041186
969	193.8	26.47030512212025	33.68607253425037
970	194.0	26.258679706648575	32.53965738694665
971	194.2	26.385448544008327	31.764063205621817
972	194.4	26.572973868560318	33.266821755020864
973	194.6	26.937946637774907	32.77109965374
974	194.8	26.63137602990261	32.964390438192545
975	195.0	26.480908905544595	31.971636932894803
976	195.2	26.847944441790823	31.752307419515212
977	195.4	26.386580361142983	32.47800851836824
978	195.6	26.61831702832537	31.5050511074037
979	195.8	26.402362139481124	31.98320028947853
980	196.0	26.59085623799092	31.276017437852122
981	196.2	26.74128913831314	33.28002662384368
982	196.4	26.945954793588477	31.337739794053963
983	196.6	26.772423217077105	31.89806878280698
984	196.8	26.453380105223076	30.913508195743546
985	197.0	26.14539561635987	32.93261109091968
986	197.2	26.23632725809105	32.371388816369766
987	197.4	26.278032011375352	31.329175200724375
988	197.6	26.533445443935953	31.908291497278526
989	197.8	26.51231426388562	31.972495306083683
990	198.0	27.196296542322457	30.63001401592334
991	198.2	27.01980627555252	31.312999076845422
992	198.4	26.60469696707974	32.10806578593335
993	198.6	27.505027305241406	31.71085152887262
994	198.8	26.918351175259197	31.690897153963228
995	199.0	27.283987952676966	31.821792318405674
996	199.2	27.157306553307265	31.69075172218055
997	199.4	27.184006455179652	32.12744334807996
998	199.6	27.170769869223204	32.35630187849554
999	199.8	27.904946914463945	34.15394180282143
1000	200.0	27.6238241692783	34.14178687640761
1001	200.2	27.587556087683147	35.332529825787816
1002	200.4	27.194662417695426	34.22625913864992
1003	200.6	26.400042680318872	32.674382232397456
1004	200.8	26.959610413512756	32.07156377485043
1005	201.0	26.705440842672186	32.98114981390682
1006	201.2	26.16532598450154	33.057371406515436
1007	201.4	26.0755396063282	32.38300377638546
1008	201.6	26.330592578744927	31.698450020862452
1009	201.8	26.183941443699645	31.73192215377669
1010	202.0	26.217425199272807	31.566307743679797
1011	202.2	27.01208786899285	32.826381354275625
1012	202.4	26.87270427672245	33.01840589322722
1013	202.6	26.930649910394962	31.223284574242893
1014	202.8	26.592300108345004	32.91360320401149
1015	203.0	27.258074707989984	33.369965631454264
1016	203.2	26.506681764518497	33.75054144086847
1017	203.4	26.706561733448265	32.710337799832516
1018	203.6	26.767749491197627	33.167196011741765
1019	203.8	26.477497733812893	32.85745402791629
1020	204.0	26.766897473743168	34.07690577575621
1021	204.2	27.087506528732334	35.164591469848304
1022	204.4	26.45724275840089	34.631788533452955
1023	204.6	26.68221640706501	34.22520321455342
1024	204.8	26.590957814549746	33.72030233514548
1025	205.0	26.79671052359285	33.87160923223414
1026	205.2	27.26620380639001	34.126633464192814
1027	205.4	26.66197999669243	34.654078471053914
1028	205.6	26.588038453558475	34.729818046336916
1029	205.8	26.899439464467715	34.925964911734276
1030	206.0	26.517906148689935	33.226497553672985
1031	206.2	26.718430802410694	32.41509696841286
1032	206.4	27.29196599394295	35.01776623359503
1033	206.6	26.729452760947815	33.21358856675374
1034	206.8	26.812704553978087	34.74100799096469
1035	207.0	26.531286251976677	31.80523646666476
1036	207.2	27.010883614106845	31.944292033347487
1037	207.4	26.82887745192099	32.26182276924623
1038	207.6	27.419440944396303	32.10529291470379
1039	207.8	26.658022048873654	32.23059438202897
1040	208.0	26.553887612044385	34.530353858342274
1041	208.2	26.89389404308845	34.17374196931518
1042	208.4	26.609415480716496	32.77952567512923
1043	208.6	26.84483148244351	33.712063543226705
1044	208.8	26.968673421601864	33.22814811630745
1045	209.0	27.089949174256247	34.71371893371025
1046	209.2	26.72339000549571	32.29419833223408
1047	209.4	27.29709125562327	31.53996399472051
1048	209.6	26.89044013550118	32.43519451080804
1049	209.8	27.04193659613119	33.31121413755699
1050	210.0	27.42627540609766	32.591227985527745
1051	210.2	27.012734399610345	34.172203934170334
1052	210.4	27.090960952085947	33.25449124417478
1053	210.6	27.113708439103057	35.923591316001186
1054	210.8	27.080390322752354	34.76951013663942
1055	211.0	27.21109531283968	35.95729879961339
1056	211.2	27.228673555317148	34.515712831419044
1057	211.4	27.11175071395633	33.981519760530304
1058	211.6	26.90117235954947	34.13375940360257
1059	211.8	27.66042523173162	33.84250202754314
1060	212.0	27.34761353063056	34.86451339791095
1061	212.2	27.530881256660827	34.19041157260816
1062	212.4	27.424736077927072	35.93541145711192
1063	212.6	27.42851151145234	34.33831320890459
1064	212.8	27.287616905024457	33.30297758863201
1065	213.0	26.917878890688446	34.666764112161914
1066	213.2	26.71240798749268	34.47842691194757
1067	213.4	27.435324165007085	35.04599126135907
1068	213.6	27.4128172116915	35.14417719609044
1069	213.8	27.374326812575724	34.95014444388739
1070	214.0	27.13340283858145	32.59518259701531
1071	214.2	27.073229639471545	33.181353647552996
1072	214.4	26.33476027710714	33.09190155583394
1073	214.6	26.695118379534595	32.68676583606261
1074	214.8	26.274801133573046	32.28550567475183
1075	215.0	26.204191863862714	33.15235170438496
1076	215.2	26.340239692129614	33.55264241230988
1077	215.4	26.443113482881916	32.86211426558545
1078	215.6	26.751943197100083	32.71457768539833
1079	215.8	26.38233505065372	33.37005531338756
1080	216.0	26.71815746529926	32.1947586090194
1081	216.2	26.117027148426104	32.42351508222139
1082	216.4	26.479630005536677	32.70989193022647
1083	216.6	26.186657180537292	33.03266950249034
1084	216.8	26.522403714296267	32.113453746125174
1085	217.0	26.198438723962763	33.457504352309414
1086	217.2	26.901152866759876	36.16173562727374
1087	217.4	27.605763196706572	35.646884004027896
1088	217.6	27.452446558539375	35.29227278101517
1089	217.8	27.0486833161618	35.39296979751638
1090	218.0	27.348055623246918	36.216010405311756
1091	218.2	26.852069692509495	36.017045672054174
1092	218.4	26.61818670107113	35.36555436827669
1093	218.6	26.199478204794538	35.843431633230345
1094	218.8	26.477884219024958	35.30974682878217
1095	219.0	26.107419102068214	34.0634317549186
1096	219.2	26.47319189882746	33.79034044794418
1097	219.4	25.979857054461508	35.33661728845777
1098	219.6	26.17177963612539	36.08469243650089
1099	219.8	25.923494059996024	36.11417216027463
1100	220.0	26.01747584084967	36.407842636159415
1101	220.2	25.842875231280328	35.24361194939881
1102	220.4	25.852773009027175	34.53135244339461
1103	220.6	25.783591716848996	35.10510105604277
1104	220.8	26.657394604518462	35.85878718818377
1105	221.0	26.163492548647728	35.14187047270079
1106	221.2	26.217935282494544	36.11635485501381
1107	221.4	26.172155883539283	35.03794408564068
1108	221.6	26.434332709399552	33.56639675284776
1109	221.8	26.356943875175958	35.273815545669336
1110	222.0	26.315092569164914	36.07960190184122
1111	222.2	26.638054885979063	35.290041334374294
1112	222.4	26.63393814282185	35.18103087628212
1113	222.6	26.80441681175717	33.79224765018534
1114	222.8	26.415311810350396	32.853121020096594
1115	223.0	25.72080532306829	31.535263892630155
1116	223.2	26.323653440951762	30.622527933758395
1117	223.4	27.188479788304598	31.459457583589877
1118	223.6	26.39073836862792	32.95167797580134
1119	223.8	26.303766116311525	32.42533502010975
1120	224.0	25.946806560459258	31.773721763260273
1121	224.2	26.430354694447594	32.12566292880189
1122	224.4	26.4662317016019	32.428581887205326
1123	224.6	27.0341561545656	32.52539839485852
1124	224.8	26.800883232786543	33.1399941471146
1125	225.0	26.711478537526958	35.068216856457006
1126	225.2	26.767922566359363	34.25783583975598
1127	225.4	26.86125749439744	34.03827381558845
1128	225.6	26.62525648688877	34.6712669521941
1129	225.8	26.26883590351402	35.954344317962295
1130	226.0	27.046057463613664	32.74967396613436
1131	226.2	27.02510100918022	32.98447631232348
1132	226.4	26.73427383523157	33.599033175675714
1133	226.6	26.95393471192691	33.58712527327737
1134	226.8	26.7351722555298	33.3548741359928
1135	227.0	26.36831020598743	34.73229862510635
1136	227.2	26.53751115557824	33.7458513241407
1137	227.4	26.51002453384161	33.61753340919414
1138	227.6	26.79477476867832	34.19847611828225
1139	227.8	26.92304480030901	33.07644838910788
1140	228.0	26.609698319737657	32.95698169729532
1141	228.2	27.18125345365781	33.14711782923019
1142	228.4	27.058092420822046	32.803297800918685
1143	228.6	27.43638461516278	33.47984353542703
1144	228.8	26.280653234127303	32.72915127817633
1145	229.0	27.08071021449647	32.990119667711156
1146	229.2	26.729859329588706	32.982487306426634
1147	229.4	26.972709657844817	33.922344473745895
1148	229.6	26.80226968052684	34.6580188920938
1149	229.8	27.039908040007425	34.5450027903968
1150	230.0	27.181253545327657	34.56036584556365
1151	230.2	27.082087199979277	34.1614186189049
1152	230.4	26.64155514580252	34.4719665710684
1153	230.6	26.220383254763814	33.023187908699185
1154	230.8	26.251324572195596	33.32161487335339
1155	231.0	26.699554839093558	34.418870271429896
1156	231.2	26.839706020274946	34.1085705428116
1157	231.4	26.861892753349093	34.29589409102935
1158	231.6	27.302930297822815	34.29626264101458
1159	231.8	26.81621114866776	34.19835378283648
1160	232.0	27.00465561443857	31.384737757652637
1161	232.2	26.674696977121993	33.7412027745079
1162	232.4	26.955417405359395	34.92954666539306
1163	232.6	26.447941779205188	35.55881031345876
1164	232.8	26.964617390350927	34.389745885896126
1165	233.0	26.975088238328066	34.502464293793814
1166	233.2	26.822507710438	33.77380184829126
1167	233.4	27.137229287265694	33.99128709074763
1168	233.6	26.84460229342197	35.11675417938003
1169	233.8	27.341831400578002	34.07455802522558
1170	234.0	26.878675901830842	34.842851423035306
1171	234.2	26.749082265292763	33.894759172316846
1172	234.4	26.612809471533044	32.8732720387099
1173	234.6	26.925193520799098	33.435380533367066
1174	234.8	26.81136018603137	33.56012649528892
1175	235.0	26.46870213491461	33.58602921921668
1176	235.2	26.23105264459082	34.80741288797324
1177	235.4	27.188804359624925	34.61469356501105
1178	235.6	27.142663986235014	33.008825786669846
1179	235.8	27.064536612988906	33.92991974733486
1180	236.0	26.567059743383354	35.18559081667913
1181	236.2	27.304940257018497	35.19056764155093
1182	236.4	27.139598815135678	34.40768898107526
1183	236.6	26.971579485848096	33.02934608738985
1184	236.8	27.13523658983552	33.222080094746936
1185	237.0	26.64269116526687	33.73508338678917
1186	237.2	27.015664944979644	33.59017908199945
1187	237.4	26.66654686170554	32.826129589742735
1188	237.6	27.281688858428325	33.240171954818685
1189	237.8	27.1206625875827	33.8363850322634
1190	238.0	27.025144851793264	34.52647690325536
1191	238.2	27.354491798512058	35.35548439488528
1192	238.4	26.96171939583231	35.769364818853305
1193	238.6	26.93641453479452	36.46291453331785
1194	238.8	27.25071725123761	35.45492113194128
1195	239.0	27.35888416679308	34.80181724067931
1196	239.2	26.750119476531456	35.67273092594258
1197	239.4	26.98455786266507	35.43331090670175
1198	239.6	26.81418280037953	34.69674697708498
1199	239.8	26.664392968685938	35.29442679590448
1200	240.0	26.640672910131514	35.795942239759285
1201	240.2	26.390043738491684	36.35064551566127
1202	240.4	26.87791658172179	37.87146790653612
1203	240.6	26.875043899467073	35.717609055369415
1204	240.8	26.845053541564642	34.689761783065315
1205	241.0	26.870804749368098	33.56730011306433
1206	241.2	27.02609290156545	33.25034603896793
1207	241.4	26.6610060771153	33.54982357805798
1208	241.6	26.504580863669897	33.435496481911
1209	241.8	26.83310421484356	34.071648535292375
1210	242.0	27.66588856627576	33.23391745481121
1211	242.2	26.7123191497596	33.64131178323972
1212	242.4	26.50444907404726	34.619571566191276
1213	242.6	26.908678249351798	35.95148808990258
1214	242.8	27.252701355857415	34.82952863349
1215	243.0	26.98436719101668	33.49325665359398
1216	243.2	26.930001893908674	33.7621687434167
1217	243.4	26.812027547696225	32.85734695891458
1218	243.6	26.775026852022123	33.295732525802265
1219	243.8	26.955524492616526	33.79440635945233
1220	244.0	27.193346083713468	34.54952074771719
1221	244.2	27.128049461900876	33.43215338907903
1222	244.4	26.709378607478108	32.363323714155165
1223	244.6	26.66244696682675	33.98670901421505
1224	244.8	27.507357797067545	33.69245330850051
1225	245.0	27.017869044798	35.27800201886881
1226	245.2	26.793919580371792	34.98917459819388
1227	245.4	26.70539833609242	34.66220321993084
1228	245.6	26.54239764081317	34.350760794813176
1229	245.8	27.116287357976667	34.22792679107426
1230	246.0	26.773288083465534	34.302810695175786
1231	246.2	26.97786845551641	33.0559771531827
1232	246.4	26.851040376668458	33.109908295459014
1233	246.6	26.80749154355696	34.36155057901949
1234	246.8	27.18068899203415	33.20240145055985
1235	247.0	26.775037249573195	33.57634207062292
1236	247.2	26.716928050905658	33.370620543068156
1237	247.4	27.44866609358859	33.11120573796607
1238	247.6	26.758581856333617	32.897404227790936
1239	247.8	26.504170248135722	33.499085786107194
1240	248.0	26.981468759302363	33.86436674157371
1241	248.2	26.531768370438936	33.51339213082508
1242	248.4	26.415495240745486	33.265580505191295
1243	248.6	26.599230066568648	32.9596402056444
1244	248.8	27.12245628645274	33.49536939370728
1245	249.0	26.843243333464955	32.30171566128586
1246	249.2	26.806051272764016	32.045149618686075
1247	249.4	26.58899119315499	32.67403151764684
1248	249.6	26.84041051932419	32.957046609635526
1249	249.8	26.429541906069858	33.02108317332342
1250	250.0	26.389244458625996	33.29054661630616
1251	250.2	26.505955999133064	32.749657785098314
1252	250.4	26.94346921349074	32.37497872758397
1253	250.6	27.02051880707726	33.30491661883614
1254	250.8	26.612431176915337	33.48126448436092
